Date,Open,High,Low,Close,Adj Close,Volume
2021-03-19,108.000000,128.800003,106.597000,125.279999,125.279999,8769700
2021-03-22,127.940002,165.660004,124.054001,164.869995,164.869995,8566600
2021-03-23,159.973999,164.059998,115.580002,118.480003,118.480003,11899100
2021-03-24,121.878998,134.160004,110.110001,112.279999,112.279999,5499400
2021-03-25,106.300003,130.358994,105.949997,123.730003,123.730003,3820900
2021-03-26,125.000000,144.860001,118.250000,142.949997,142.949997,3260400
2021-03-29,140.800003,156.929993,132.529999,134.490005,134.490005,2652400
2021-03-30,133.479996,137.610001,122.599998,129.279999,129.279999,1521900
2021-03-31,131.630005,137.787994,128.000000,128.860001,128.860001,1137700
2021-04-01,133.940002,147.479996,133.000000,144.279999,144.279999,1871600
2021-04-05,147.707993,156.270004,136.000000,140.520004,140.520004,2029200
2021-04-06,140.289993,145.779999,138.059998,144.300003,144.300003,1018700
2021-04-07,136.550003,138.970001,123.809998,126.070000,126.070000,2674500
2021-04-08,128.509995,128.979996,119.180000,123.330002,123.330002,2548900
2021-04-09,122.000000,134.000000,118.000000,127.290001,127.290001,4545400
2021-04-12,127.750000,127.949997,111.199997,112.459999,112.459999,2891100
2021-04-13,111.879997,114.269997,102.690002,110.459999,110.459999,3733100
2021-04-14,110.230003,115.559998,104.300003,104.510002,104.510002,2062500
2021-04-15,109.290001,116.959999,105.690002,110.400002,110.400002,2347300
2021-04-16,111.080002,111.230003,103.000000,104.650002,104.650002,1584800
2021-04-19,104.419998,104.419998,93.622002,97.550003,97.550003,2723600
2021-04-20,96.330002,101.000000,90.375000,91.790001,91.790001,1626200
2021-04-21,91.400002,101.339996,89.330002,100.610001,100.610001,1713100
2021-04-22,102.500000,108.300003,99.230003,101.440002,101.440002,2104600
2021-04-23,102.980003,111.949997,102.459999,107.379997,107.379997,2117700
2021-04-26,108.808998,114.800003,108.010002,111.239998,111.239998,1936400
2021-04-27,114.940002,123.087997,112.300003,116.330002,116.330002,2629900
2021-04-28,116.930000,120.459999,111.238998,113.750000,113.750000,1648300
2021-04-29,115.699997,116.000000,103.000000,108.559998,108.559998,2145300
2021-04-30,103.900002,112.500000,103.680000,109.019997,109.019997,1199500
2021-05-03,111.120003,117.989998,105.730003,114.199997,114.199997,1773500
2021-05-04,115.000000,115.000000,101.099998,107.360001,107.360001,2081700
2021-05-05,109.148003,109.148003,97.500000,98.190002,98.190002,1387400
2021-05-06,97.260002,98.000000,88.379997,92.040001,92.040001,2312400
2021-05-07,96.469002,100.860001,94.199997,95.970001,95.970001,1648200
2021-05-10,93.050003,94.570000,86.209999,88.209999,88.209999,2291300
2021-05-11,83.430000,89.489998,81.199997,89.440002,89.440002,3806700
2021-05-12,115.279999,115.476997,88.879997,91.820000,91.820000,12764700
2021-05-13,96.250000,97.870003,80.849998,84.050003,84.050003,5638200
2021-05-14,87.760002,103.949997,86.250000,103.360001,103.360001,4400700
2021-05-17,100.010002,115.900002,96.010002,115.000000,115.000000,4925000
2021-05-18,111.690002,124.900002,111.410004,119.489998,119.489998,5006100
2021-05-19,110.750000,136.744995,108.410004,132.910004,132.910004,6595300
2021-05-20,135.000000,145.399994,129.259995,139.080002,139.080002,4889200
2021-05-21,140.600006,156.240005,137.384995,153.850006,153.850006,4072500
2021-05-24,152.070007,164.639999,138.000000,139.770004,139.770004,4718600
2021-05-25,141.759995,146.720993,132.559998,133.699997,133.699997,2304400
2021-05-26,135.179993,149.589996,133.000000,146.580002,146.580002,3491400
2021-05-27,145.160004,171.869995,138.619995,166.830002,166.830002,5054100
2021-05-28,164.000000,164.490005,143.710007,148.220001,148.220001,5253100
2021-06-01,150.000000,155.212997,136.000000,144.490005,144.490005,3523100
2021-06-02,145.490005,159.800003,138.080002,157.139999,157.139999,2793500
2021-06-03,150.500000,172.250000,145.149994,164.830002,164.830002,6058700
2021-06-04,167.220993,191.889999,160.110001,164.039993,164.039993,6401400
2021-06-07,169.722000,178.000000,164.199997,170.000000,170.000000,3840500
2021-06-08,171.000000,182.000000,161.919998,162.009995,162.009995,3756300
2021-06-09,164.070007,167.500000,150.279999,152.429993,152.429993,4171100
2021-06-10,150.389999,155.869995,144.000000,146.419998,146.419998,3922100
2021-06-11,143.279999,143.639999,125.000000,125.504997,125.504997,10197700
2021-06-14,120.260002,134.820007,120.000000,124.690002,124.690002,16323900
2021-06-15,125.769997,126.970001,117.430000,123.029999,123.029999,7099300
2021-06-16,119.527000,122.000000,114.199997,119.010002,119.010002,8832200
2021-06-17,120.949997,128.300003,119.360001,126.309998,126.309998,9289300
2021-06-18,126.800003,128.460007,120.419998,123.860001,123.860001,5368500
2021-06-21,125.500000,125.720001,118.426003,121.349998,121.349998,4223300
2021-06-22,120.599998,123.349998,115.690002,119.650002,119.650002,5954900
2021-06-23,120.300003,125.750000,119.406998,125.139999,125.139999,5762200
2021-06-24,128.632004,134.500000,122.279999,123.419998,123.419998,8849800
2021-06-25,124.396004,125.000000,117.769997,122.199997,122.199997,4328000
2021-06-28,123.532997,126.989998,120.260002,123.889999,123.889999,4051000
2021-06-29,125.000000,125.500000,120.769997,122.930000,122.930000,2995500
2021-06-30,122.000000,134.380005,120.110001,124.900002,124.900002,10763500
2021-07-01,126.000000,130.880005,122.680000,123.919998,123.919998,5055900
2021-07-02,125.547997,127.885002,118.165001,121.209999,121.209999,4128900
2021-07-06,122.040001,123.480003,115.893997,120.000000,120.000000,3391600
2021-07-07,120.500000,121.540001,114.220001,117.400002,117.400002,2895200
2021-07-08,112.570000,121.680000,110.820000,119.750000,119.750000,2991400
2021-07-09,122.949997,123.204002,117.220001,120.000000,120.000000,3218400
2021-07-12,123.621002,130.899994,122.760002,129.899994,129.899994,6942300
2021-07-13,128.119995,129.000000,118.529999,119.379997,119.379997,5274200
2021-07-14,120.995003,120.995003,112.019997,113.129997,113.129997,3836000
2021-07-15,111.964996,114.300003,107.260002,113.089996,113.089996,3463300
2021-07-16,115.290001,115.900002,109.514999,113.790001,113.790001,2148700
2021-07-19,109.830002,115.389999,109.199997,115.279999,115.279999,2504100
2021-07-20,116.919998,118.300003,113.139999,117.629997,117.629997,1894500
2021-07-21,118.050003,121.989998,116.580002,119.150002,119.150002,2123900
2021-07-22,120.000000,120.746002,115.300003,116.910004,116.910004,1440200
2021-07-23,116.919998,118.765999,113.809998,116.570000,116.570000,1327300
2021-07-26,116.790001,123.500000,115.599998,121.820000,121.820000,1962100
2021-07-27,121.650002,123.690002,112.603996,115.750000,115.750000,2360300
2021-07-28,117.309998,122.639999,116.376999,121.790001,121.790001,1829200
2021-07-29,123.000000,127.400002,122.989998,123.870003,123.870003,2836200
2021-07-30,121.050003,125.250000,120.360001,120.760002,120.760002,1317700
2021-08-02,122.000000,134.149994,121.000000,133.410004,133.410004,4736600
2021-08-03,133.813004,139.410004,125.059998,128.679993,128.679993,3793900
2021-08-04,128.009995,133.460007,125.760002,127.980003,127.980003,1862100
2021-08-05,128.139999,137.399994,124.300003,133.169998,133.169998,5132300
2021-08-06,135.289993,139.559998,130.660004,132.130005,132.130005,4450000
2021-08-09,134.899994,140.029999,133.477997,137.190002,137.190002,3915600
2021-08-10,139.490005,140.610001,135.100006,135.679993,135.679993,5023000
2021-08-11,166.820007,172.000000,156.770004,171.199997,171.199997,17993600
2021-08-12,167.679993,186.139999,166.250000,178.119995,178.119995,14085200
2021-08-13,187.815002,205.190002,184.500000,203.289993,203.289993,14229600
2021-08-16,198.199997,213.899994,188.279999,200.889999,200.889999,10637000
2021-08-17,190.649994,208.490005,190.160004,200.179993,200.179993,7450200
2021-08-18,204.600006,220.110001,203.600006,212.270004,212.270004,8752000
2021-08-19,210.149994,213.990005,192.509995,193.869995,193.869995,7321700
2021-08-20,197.149994,208.600006,192.509995,195.639999,195.639999,6125600
2021-08-23,201.242004,206.470001,198.884003,202.960007,202.960007,4427800
2021-08-24,206.059998,220.699997,204.199997,219.449997,219.449997,5521800
2021-08-25,218.850006,223.822006,214.089996,214.139999,214.139999,3929400
2021-08-26,214.770004,219.979996,211.250000,216.750000,216.750000,2380700
2021-08-27,218.056000,224.490005,212.089996,223.179993,223.179993,2938500
2021-08-30,226.869995,228.000000,215.330002,215.639999,215.639999,3462500
2021-08-31,215.535995,230.380005,215.317993,229.119995,229.119995,3614300
2021-09-01,228.326996,228.690002,222.750000,226.809998,226.809998,2525800
2021-09-02,227.520004,245.389999,227.520004,239.800003,239.800003,4254900
2021-09-03,240.000000,254.130005,240.000000,247.289993,247.289993,4561100
2021-09-07,250.352997,271.000000,249.098999,262.700012,262.700012,5062200
2021-09-08,275.250000,276.570007,260.929993,274.329987,274.329987,6904100
2021-09-09,270.601013,291.250000,262.089996,289.600006,289.600006,6710600
2021-09-10,289.010010,294.230011,268.250000,270.459991,270.459991,6401800
2021-09-13,270.790009,280.000000,259.010010,278.000000,278.000000,4412400
2021-09-14,274.755005,282.250000,264.200012,269.040009,269.040009,3986800
2021-09-15,268.096985,279.470001,261.279999,279.089996,279.089996,4649100
2021-09-16,278.140015,296.820007,278.000000,293.260010,293.260010,5304200
2021-09-17,298.000000,308.779999,292.859985,303.320007,303.320007,9988900
2021-09-20,290.000000,303.989990,288.269989,293.470001,293.470001,5458300
2021-09-21,297.640015,329.470001,294.420013,320.769989,320.769989,8816700
2021-09-22,324.000000,334.440002,311.670013,323.510010,323.510010,6209400
2021-09-23,328.773010,346.540009,324.000000,336.339996,336.339996,5852600
2021-09-24,332.049988,337.230011,323.589996,327.880005,327.880005,3796900
2021-09-27,328.500000,342.269989,319.179993,331.989990,331.989990,4048000
2021-09-28,326.910004,326.950012,304.000000,313.399994,313.399994,5090200
2021-09-29,319.010010,332.100006,317.329987,320.000000,320.000000,4826700
2021-09-30,323.682007,327.641998,313.500000,316.440002,316.440002,3394700
2021-10-01,311.834015,315.567993,285.549988,298.769989,298.769989,5595700
2021-10-04,293.075012,296.839996,281.130005,289.769989,289.769989,3515400
2021-10-05,294.614014,303.989990,288.652008,296.299988,296.299988,3037500
2021-10-06,289.250000,313.600006,286.779999,307.700012,307.700012,4922300
2021-10-07,315.500000,323.589996,304.000000,307.380005,307.380005,3390000
2021-10-08,308.640015,316.170013,304.809998,311.230011,311.230011,2258600
2021-10-11,309.510010,319.000000,305.260010,310.920013,310.920013,2892800
2021-10-12,316.230011,337.519989,310.929993,333.049988,333.049988,4692100
2021-10-13,337.700012,345.690002,328.359985,344.890015,344.890015,4122600
2021-10-14,351.910004,380.217987,347.570007,379.679993,379.679993,6764000
2021-10-15,385.000000,401.489990,380.600006,390.000000,390.000000,8525500
2021-10-18,369.230011,389.299988,357.471985,383.209991,383.209991,7331600
2021-10-19,388.309998,394.980011,362.799988,367.079987,367.079987,4634200
2021-10-20,364.500000,368.979004,351.500000,355.820007,355.820007,3842900
2021-10-21,356.709991,370.260010,352.820007,354.339996,354.339996,2845100
2021-10-22,351.779999,353.880005,336.660004,342.559998,342.559998,3695900
2021-10-25,348.657013,362.700012,345.500000,359.809998,359.809998,3226500
2021-10-26,352.561005,355.720001,310.019989,327.079987,327.079987,7312900
2021-10-27,320.000000,334.809998,311.500000,314.500000,314.500000,3677000
2021-10-28,328.170013,336.760010,321.459991,330.000000,330.000000,3087700
2021-10-29,329.369995,340.989990,318.480011,322.040009,322.040009,2804800
2021-11-01,323.779999,346.880005,323.019989,344.730011,344.730011,3517100
2021-11-02,348.000000,355.420013,332.880005,344.089996,344.089996,2601500
2021-11-03,343.281006,343.299988,320.200012,330.109985,330.109985,3148700
2021-11-04,328.250000,337.000000,320.329987,321.709991,321.709991,2233400
2021-11-05,325.000000,334.989990,320.250000,331.559998,331.559998,2469500
2021-11-08,340.899994,342.510010,321.299988,334.600006,334.600006,3152300
2021-11-09,334.000000,338.500000,307.859985,313.709991,313.709991,6648000
2021-11-10,242.750000,270.869995,239.979996,256.589996,256.589996,14442600
2021-11-11,264.489990,265.989990,243.500000,246.020004,246.020004,5351400
2021-11-12,246.460007,265.700012,244.800003,264.179993,264.179993,5418800
2021-11-15,260.518005,261.989990,232.500000,233.779999,233.779999,7801600
2021-11-16,230.690002,241.000000,227.100006,236.009995,236.009995,4008400
2021-11-17,235.690002,247.699997,231.320007,232.020004,232.020004,2975000
2021-11-18,234.639999,238.449997,223.009995,226.369995,226.369995,3488500
2021-11-19,227.520004,228.630005,205.289993,206.970001,206.970001,6476800
2021-11-22,210.740005,215.289993,197.550995,205.490005,205.490005,5849700
2021-11-23,203.830002,205.990005,189.000000,197.360001,197.360001,5662100
2021-11-24,191.285995,210.009995,190.229996,207.600006,207.600006,4320500
2021-11-26,200.080002,212.669998,200.080002,209.410004,209.410004,2185100
2021-11-29,214.929993,217.412003,201.720993,212.509995,212.509995,3665100
2021-11-30,213.110001,220.210007,204.149994,204.889999,204.889999,4677500
2021-12-01,206.289993,209.029999,176.003998,179.649994,179.649994,6290500
2021-12-02,179.649994,185.000000,159.660004,177.000000,177.000000,10661300
2021-12-03,187.679993,191.759995,167.669998,171.589996,171.589996,7713500
2021-12-06,166.899994,180.710007,157.259995,176.160004,176.160004,4783700
2021-12-07,183.210007,198.020004,181.119995,193.880005,193.880005,4981400
2021-12-08,193.210007,199.800003,182.830002,194.369995,194.369995,4457700
2021-12-09,192.000000,197.179993,176.830002,179.600006,179.600006,4463800
2021-12-10,180.802994,183.173996,159.039993,160.750000,160.750000,7049900
2021-12-13,160.789993,163.789993,149.434998,151.059998,151.059998,6843300
2021-12-14,147.000000,147.889999,137.850006,144.949997,144.949997,8425900
2021-12-15,144.875000,156.389999,141.000000,154.229996,154.229996,6309200
2021-12-16,158.078003,159.699997,138.110001,140.639999,140.639999,6866200
2021-12-17,136.707993,140.865005,128.449997,139.179993,139.179993,6523600
2021-12-20,134.014999,136.470001,129.500000,131.500000,131.500000,4792500
2021-12-21,135.429993,150.830002,134.199997,149.479996,149.479996,5556100
2021-12-22,145.447006,150.820007,142.220001,145.279999,145.279999,4402200
2021-12-23,145.750000,149.559998,142.570007,148.139999,148.139999,2565900
2021-12-27,151.520004,163.199997,150.809998,160.039993,160.039993,5081000
2021-12-28,162.110001,162.813995,147.800003,148.970001,148.970001,5134200
2021-12-29,148.910004,150.526993,141.059998,147.899994,147.899994,3769900
2021-12-30,147.270004,162.764008,146.399994,155.429993,155.429993,5677700
2021-12-31,153.229996,156.899994,151.070007,151.300003,151.300003,2545000
2022-01-03,153.619995,155.600006,144.119995,144.660004,144.660004,3547700
2022-01-04,144.910004,146.830002,133.339996,136.580002,136.580002,5711700
2022-01-05,135.121994,142.740005,123.099998,123.820000,123.820000,6367800
2022-01-06,122.500000,124.300003,113.320000,118.430000,118.430000,7782500
2022-01-07,119.029999,125.250000,114.577003,116.949997,116.949997,5847500
2022-01-10,113.510002,114.610001,107.290001,114.419998,114.419998,8062200
2022-01-11,113.349998,124.650002,112.099998,121.059998,121.059998,5315300
2022-01-12,125.599998,128.289993,117.197998,118.410004,118.410004,5298800
2022-01-13,119.279999,120.970001,108.559998,109.250000,109.250000,4647200
2022-01-14,107.849998,114.280998,107.628998,111.110001,111.110001,4903500
2022-01-18,107.500000,115.279999,105.300003,109.910004,109.910004,5940700
2022-01-19,110.529999,112.879997,105.489998,106.010002,106.010002,3993900
2022-01-20,108.000000,117.760002,106.599998,107.150002,107.150002,5544100
2022-01-21,105.001999,106.279999,91.830002,92.720001,92.720001,9072100
2022-01-24,86.401001,92.150002,75.150002,91.360001,91.360001,12875300
2022-01-25,88.639999,98.269997,88.339996,94.199997,94.199997,7108300
2022-01-26,98.230003,106.070000,94.000000,96.050003,96.050003,9932900
2022-01-27,100.500000,103.000000,87.029999,90.129997,90.129997,9377000
2022-01-28,89.040001,96.690002,87.260002,95.000000,95.000000,6893500
2022-01-31,96.169998,110.010002,95.000000,109.010002,109.010002,6744000
2022-02-01,111.300003,120.748001,106.400002,117.330002,117.330002,11497000
2022-02-02,115.040001,116.400002,103.110001,105.790001,105.790001,7537800
2022-02-03,99.629997,105.199997,97.099998,97.930000,97.930000,5422800
2022-02-04,99.570000,101.400002,93.220001,98.629997,98.629997,6249900
2022-02-07,99.489998,105.150002,95.279999,96.040001,96.040001,4936300
2022-02-08,95.000000,100.910004,94.669998,99.970001,99.970001,4141300
2022-02-09,102.892998,113.244003,102.764999,112.290001,112.290001,6599700
2022-02-10,107.839996,120.040001,102.180000,106.000000,106.000000,11233200
2022-02-11,106.120003,108.879997,98.250000,100.019997,100.019997,6731500
2022-02-14,100.029999,108.779999,97.549004,104.599998,104.599998,7228000
2022-02-15,107.500000,109.874001,98.800003,109.110001,109.110001,18894000
2022-02-16,137.199997,150.100006,133.029999,148.009995,148.009995,33838000
2022-02-17,157.199997,157.389999,136.561005,139.630005,139.630005,21890300
2022-02-18,139.380005,144.279999,126.419998,130.050003,130.050003,12845900
2022-02-22,127.300003,134.779999,119.324997,120.510002,120.510002,10516000
2022-02-23,123.940002,126.040001,111.709999,112.430000,112.430000,9434600
2022-02-24,104.000000,132.490005,101.800003,131.550003,131.550003,13921300
2022-02-25,134.000000,139.539001,126.430000,135.880005,135.880005,11202400
2022-02-28,136.839996,158.660004,136.600006,157.990005,157.990005,17160900
2022-03-01,160.000000,161.000000,144.130005,145.399994,145.399994,12414200
2022-03-02,148.690002,157.750000,139.500000,156.934998,156.934998,11287900
2022-03-03,153.600006,156.919998,143.580002,150.059998,150.059998,10955700
2022-03-04,151.399994,151.669998,126.000999,128.270004,128.270004,17401700
2022-03-07,129.199997,134.940002,111.809998,112.500000,112.500000,14597300
2022-03-08,113.510002,121.000000,107.029999,112.000000,112.000000,15815200
2022-03-09,120.790001,123.431000,113.830002,117.139999,117.139999,13439400
2022-03-10,115.389999,119.370003,107.000000,112.699997,112.699997,11410700
2022-03-11,114.470001,114.666000,100.000000,100.080002,100.080002,13306000
2022-03-14,98.000000,98.470001,85.800003,89.339996,89.339996,16966300
2022-03-15,90.570000,98.800003,85.000000,97.480003,97.480003,17654300
2022-03-16,101.000000,108.449997,97.779999,106.949997,106.949997,18429500
2022-03-17,105.000000,118.349998,102.550003,116.570000,116.570000,14887000
2022-03-18,114.300003,126.349998,113.910004,125.470001,125.470001,14864200
2022-03-21,124.040001,133.800003,122.753998,125.849998,125.849998,14454200
2022-03-22,113.000000,130.309998,112.000000,127.230003,127.230003,24467900
2022-03-23,123.250000,127.332001,118.000000,118.669998,118.669998,11117000
2022-03-24,120.000000,120.830002,111.410004,115.449997,115.449997,11260600
2022-03-25,114.254997,114.739998,99.750000,103.769997,103.769997,13385500
2022-03-28,104.300003,109.620003,101.083000,108.160004,108.160004,10224000
2022-03-29,111.949997,122.970001,110.279999,120.169998,120.169998,16719400
2022-03-30,117.120003,125.400002,112.650002,114.139999,114.139999,12155200
2022-03-31,113.796997,116.000000,108.879997,109.089996,109.089996,9253000
2022-04-01,109.260002,111.989998,105.559998,109.029999,109.029999,8758800
2022-04-04,110.949997,116.900002,110.306999,113.849998,113.849998,8395800
2022-04-05,113.610001,114.300003,102.410004,103.720001,103.720001,9985500
2022-04-06,101.669998,101.669998,93.750000,97.300003,97.300003,13593100
2022-04-07,97.589996,99.500000,91.120003,95.300003,95.300003,9990000
2022-04-08,93.820000,96.449997,90.440002,91.169998,91.169998,8988400
2022-04-11,88.660004,91.349998,86.680000,89.730003,89.730003,8731900
2022-04-12,93.769997,95.360001,83.510002,83.959999,83.959999,11783100
2022-04-13,83.870003,88.800003,82.080002,88.019997,88.019997,8371900
2022-04-14,87.610001,88.620003,82.339996,82.610001,82.610001,9169000
2022-04-18,82.290001,83.879997,79.010002,81.720001,81.720001,8451400
2022-04-19,81.589996,88.019997,81.279999,87.500000,87.500000,7136300
2022-04-20,87.900002,88.720001,78.440002,79.629997,79.629997,10153800
2022-04-21,81.760002,83.089996,72.500000,75.300003,75.300003,11187400
2022-04-22,75.220001,77.550003,72.949997,74.930000,74.930000,9213400
2022-04-25,74.830002,80.650002,74.309998,79.589996,79.589996,8505400
2022-04-26,77.839996,79.290001,73.800003,75.489998,75.489998,6521700
2022-04-27,74.580002,77.379997,71.089996,71.839996,71.839996,6507600
2022-04-28,74.230003,80.279999,71.540001,78.099998,78.099998,9306900
2022-04-29,77.470001,83.970001,74.690002,75.019997,75.019997,7514600
2022-05-02,73.139999,83.620003,72.449997,83.599998,83.599998,7461300
2022-05-03,82.235001,86.055000,80.160004,85.459999,85.459999,5908700
2022-05-04,83.724998,94.430000,83.500000,93.570000,93.570000,11244100
2022-05-05,90.514000,92.169998,86.720001,89.040001,89.040001,6928800
2022-05-06,88.339996,89.699997,79.570000,83.889999,83.889999,7899600
2022-05-09,80.849998,85.760002,76.230003,77.129997,77.129997,18088500
2022-05-10,33.980000,38.470001,29.020000,33.610001,33.610001,68822500
2022-05-11,31.639999,32.470001,25.430000,28.000000,28.000000,28747800
2022-05-12,27.410000,33.650002,26.780001,32.779999,32.779999,17912400
2022-05-13,35.250000,38.290001,33.160000,38.130001,38.130001,16614800
2022-05-16,37.380001,40.330002,36.990002,37.790001,37.790001,8817800
2022-05-17,38.889999,46.869999,38.680000,46.660000,46.660000,17297700
2022-05-18,43.650002,53.000000,43.349998,48.340000,48.340000,24315600
2022-05-19,49.000000,54.750000,44.049999,51.580002,51.580002,19498800
2022-05-20,48.430000,50.439999,40.130001,44.700001,44.700001,23575300
2022-05-23,43.520000,45.099998,41.040001,41.950001,41.950001,8816600
2022-05-24,40.200001,40.599998,35.500000,37.150002,37.150002,10413600
2022-05-25,37.389999,41.150002,36.619999,40.470001,40.470001,7670700
2022-05-26,38.639999,44.369999,38.599998,43.099998,43.099998,6699800
2022-05-27,44.209999,51.410000,43.369999,50.330002,50.330002,12756700
2022-05-31,51.660000,54.689999,48.200001,50.400002,50.400002,12798400
2022-06-01,52.139999,54.150002,45.250000,45.959999,45.959999,10214000
2022-06-02,45.000000,53.110001,43.480000,51.709999,51.709999,8716000
2022-06-03,49.270000,50.766998,46.439999,48.540001,48.540001,6496800
2022-06-06,50.340000,51.110001,45.650002,46.099998,46.099998,5305300
2022-06-07,45.380001,46.698002,43.900002,45.540001,45.540001,6649600
2022-06-08,45.154999,47.459999,42.849998,43.349998,43.349998,6034300
2022-06-09,44.090000,44.500000,38.810001,39.669998,39.669998,8168900
2022-06-10,38.695000,39.730000,36.349998,37.490002,37.490002,6874500
2022-06-13,34.650002,35.919998,32.480000,33.610001,33.610001,7887700
2022-06-14,34.099998,35.639999,33.354000,34.270000,34.270000,5108600
2022-06-15,34.700001,36.349998,33.599998,34.990002,34.990002,5933900
2022-06-16,33.185001,33.709000,30.610001,32.080002,32.080002,6175200
2022-06-17,32.189999,35.299999,32.150002,35.139999,35.139999,5901900
2022-06-21,36.799999,39.680000,36.310001,38.230000,38.230000,6189500
2022-06-22,36.939999,39.290001,35.779999,36.049999,36.049999,4338500
2022-06-23,36.799999,38.915001,35.720001,38.740002,38.740002,4707100
2022-06-24,39.720001,41.299999,38.799999,40.950001,40.950001,7497000
2022-06-27,40.840000,41.200001,37.650002,38.779999,38.779999,4753300
2022-06-28,38.860001,39.279999,35.369999,35.849998,35.849998,4752800
2022-06-29,31.490000,34.240002,31.400000,32.189999,32.189999,9706200
2022-06-30,31.070000,32.110001,29.889999,31.620001,31.620001,5781600
2022-07-01,32.060001,33.369999,31.270000,32.820000,32.820000,4344600
